Rank	Soil	Compartment	OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	Kingdom	Phylum	Class	Order	Family	Genus	Species	Clustering	Assignment	PhyClass
457	OTU	A	ES	1037355	225.529724995518	3.42065122037358	0.51002475879298	6.70683366130864	1.98892757137781e-11	7.24367421495798e-08	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
458	OTU	A	ES	1087325	85.552977257735	2.37162538706709	0.509728720215507	4.65272073754133	3.27583762882904e-06	0.0119306006441954	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
459	OTU	A	ES	4418945	15.9278068845424	-1.42343216080572	0.319113790545255	-4.46057864930743	8.17386545329782e-06	0.0297692179809107	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Reference	Microbial	Bacteroidetes
460	OTU	A	ES	268040	9.90132997596803	4.67707235918939	0.609107361095687	7.67856811117187	1.60876615826098e-14	5.85912634838647e-11	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
461	OTU	A	ES	822670	5.90154111700117	5.35156519080427	1.11372925808976	4.80508629178256	1.54684775487437e-06	0.00563361952325245	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
462	OTU	A	ES	565375	10.6806843081029	-2.71461163191887	0.412109490217573	-6.58711263961841	4.48462060785276e-11	1.63329882537997e-07	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
463	OTU	A	ES	143744	25.5597341539212	-2.19373802705326	0.388684350882011	-5.64400913511229	1.66135252855058e-08	6.0506459089812e-05	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Reference	Microbial	Bacteroidetes
464	OTU	A	ES	1058954	172.534595951186	-2.80424449564543	0.591830991125714	-4.7382521998578	2.15569423734053e-06	0.0078510384123942	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
465	OTU	A	ES	148273	7.13818683536207	-2.83328301258894	0.538859534070091	-5.25792499427209	1.4568991417457e-07	0.000530602667423785	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
466	OTU	A	ES	837069	104.327090781546	5.65148488632545	0.694431300304501	8.13829227433633	4.0089213316309e-16	1.46004914897997e-12	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
467	OTU	A	ES	516593	2.59987589764008	4.47416140608213	0.883877262980596	5.0619713771055	4.14943332512253e-07	0.00151122361700963	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
468	OTU	A	ES	549557	3.93460716176235	4.0398440659814	0.606374349291939	6.66229379705574	2.69586417310661e-11	9.81833731845426e-08	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
469	OTU	A	ES	3116297	631.789288554908	-5.51765575472882	0.489174196508474	-11.2795314922815	1.65625684968505e-29	6.03208744655294e-26	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
470	OTU	A	ES	236466	3.2960443043141	3.70586140497846	0.794136989937602	4.66652662189887	3.06333971423427e-06	0.0111566832392412	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	unclassified	Reference	Microbial	Actinobacteria
471	OTU	A	ES	575785	3.48820766780664	5.43630818340915	1.17730768916437	4.61757638503807	3.8824778939152e-06	0.0141399844896392	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
472	OTU	A	ES	579412	2.82012236892362	3.86070512519781	0.676838265642431	5.70402904382684	1.17008126601863e-08	4.26143597083984e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	unclassified	Reference	Microbial	Actinobacteria
473	OTU	A	ES	141414	1.96526428209811	3.34285399589843	0.555647834693858	6.01613789737923	1.78627422140741e-09	6.50561071436578e-06	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
474	OTU	A	ES	72153	8.74256136951018	3.80786652403451	0.845704943167285	4.50259461624229	6.71288532795768e-06	0.0244483283644219	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
475	OTU	A	ES	819185	1.52158720134503	-4.88161009113133	0.867201992891083	-5.62914999175336	1.81099864166539e-08	6.59565705294535e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
476	OTU	A	ES	909520	59.6712507280234	-3.05241059175107	0.322024804334068	-9.47880582697133	2.57209639261737e-21	9.36757506191245e-18	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
477	OTU	A	ES	1062748	25.4233435776683	2.22583485382997	0.447949415690319	4.96894242042892	6.73190546678362e-07	0.00245175997100259	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	Reference	Microbial	Actinobacteria
478	OTU	A	ES	565822	28.5343455041428	-3.40205778732792	0.575629207356969	-5.91015491195911	3.41786153602146e-09	1.24478517141902e-05	Bacteria	Firmicutes	Clostridia	OPB54	unclassified	unclassified	unclassified	Reference	Microbial	Firmicutes
479	OTU	A	ES	922761	374.289333757148	-4.59819169589186	0.866255250338039	-5.3081256293656	1.10758295192932e-07	0.000403381711092657	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
480	OTU	A	ES	966091	41.7264132051617	1.74964365154435	0.396860879677919	4.40870778940043	1.03989219287802e-05	0.0378728736646173	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
481	OTU	A	ES	920852	3.4685707700345	3.35940903795627	0.747461721095966	4.49442284887918	6.97588887767229e-06	0.0254061872924825	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
482	OTU	A	ES	New.ReferenceOTU585	1.12617421626511	5.3792915395814	1.15943386760153	4.63958461961207	3.49110167365881e-06	0.0127145922954654	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	DeNovo	Microbial	Actinobacteria
483	OTU	A	ES	New.ReferenceOTU147	42.889789828569	4.84366622562057	0.492037445739243	9.84410082517884	7.26862556790526e-23	2.64723343183109e-19	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
484	OTU	A	ES	New.ReferenceOTU299	8.21491785869347	1.74700319240288	0.35599734205732	4.90734897712127	9.23156893882302e-07	0.00336213740751934	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SHA-31	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
485	OTU	A	ES	New.ReferenceOTU1087	40.9130915081842	2.38797765355955	0.295907231258221	8.07002128135117	7.02859161953047e-16	2.559813067833e-12	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
486	OTU	A	ES	New.ReferenceOTU1081	2.18373886471969	2.63172929489175	0.577350290406408	4.55828868300945	5.15721184887135e-06	0.0187825655535895	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolinaceae	Anaerolinea	unclassified	DeNovo	Microbial	Chloroflexi
487	OTU	A	ES	New.ReferenceOTU1071	2.06494738242489	-5.52473873415833	0.898896202519152	-6.14613647123582	7.93929822206235e-10	2.89149241247511e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	DeNovo	Microbial	Bacteroidetes
488	OTU	A	ES	New.ReferenceOTU1075	3.03332345575652	3.1489330850588	0.646208472334303	4.87293686151141	1.09951370527981e-06	0.00400442891462908	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
489	OTU	A	ES	New.ReferenceOTU1414	20.7522019479218	3.11944420547299	0.388450397842031	8.03048271491681	9.70898942806168e-16	3.53601394970006e-12	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
490	OTU	A	ES	New.ReferenceOTU1306	11.1237284987814	-2.57621823324892	0.383003781335741	-6.72635195470983	1.73969475761454e-11	6.33596830723217e-08	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
491	OTU	A	ES	New.ReferenceOTU118	3.35293342751216	-1.66473071587611	0.382108507020563	-4.3566962925181	1.32040279862554e-05	0.048089069925942	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
492	OTU	A	ES	New.ReferenceOTU449	273.724842333553	-2.87059253545379	0.432169488140238	-6.6422841367327	3.08858816490036e-11	1.12486380965671e-07	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Gammaproteobacteria
493	OTU	A	ES	New.ReferenceOTU847	9.00859640957999	2.62583979871159	0.37642664577504	6.97570118423775	3.04349001977514e-12	1.10843906520211e-08	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
494	OTU	A	ES	New.ReferenceOTU1246	8.59745657588681	-2.99128144315566	0.48183454294858	-6.20810916720614	5.36258954926739e-10	1.95305511384318e-06	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
495	OTU	A	ES	New.ReferenceOTU1423	4.42660121822444	2.13224181384554	0.458560878060238	4.64985548454363	3.32167695489384e-06	0.0120975474697234	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
496	OTU	A	ES	New.ReferenceOTU438	164.530457859346	-2.19041624942204	0.310187720817198	-7.06158272046145	1.64616699595713e-12	5.99534019927585e-09	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
497	OTU	A	ES	New.ReferenceOTU435	8.84245093938203	3.55619933748001	0.425555903194478	8.35659736073462	6.45531588786431e-17	2.35102604636018e-13	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
498	OTU	A	ES	New.ReferenceOTU431	7.10240248198806	2.67323757773935	0.452064730344039	5.9133955787812	3.35126016376909e-09	1.2205289516447e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
499	OTU	A	ES	New.ReferenceOTU768	17.7352915268741	-6.03911484196475	0.889165966613744	-6.79188708151282	1.10676164364702e-11	4.03082590616246e-08	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	unclassified	DeNovo	Microbial	Verrucomicrobia
500	OTU	A	ES	New.ReferenceOTU587	5.45624237883989	3.24925338716578	0.535302873196418	6.06993451718974	1.27962415754074e-09	4.66039118176338e-06	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Betaproteobacteria
501	OTU	A	ES	New.ReferenceOTU957	17.0429432920665	1.37964397235878	0.28590823763489	4.82547821556865	1.39667731378131e-06	0.00508669877679154	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
502	OTU	A	ES	New.ReferenceOTU638	7.77987042898368	7.0960834582049	1.26990162466107	5.58790013368067	2.29831742360568e-08	8.37047205677188e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	DeNovo	Microbial	Actinobacteria
503	OTU	A	ES	New.ReferenceOTU413	6.58408648954066	3.08367403090184	0.45463562525732	6.78273733862476	1.179199144446e-11	4.29464328407234e-08	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	DeNovo	unassigned	unassigned
504	OTU	A	ES	New.ReferenceOTU414	4.34223037858462	2.6098365367796	0.451305797729172	5.7828562139274	7.34428346811149e-09	2.6747880390862e-05	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
505	OTU	A	ES	New.ReferenceOTU1515	4.45916362447539	-3.05827373065252	0.630321424694647	-4.85192730381023	1.22267442825768e-06	0.00445298026771448	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
506	OTU	A	ES	New.ReferenceOTU399	4.3459846452982	-3.17487401355896	0.613554515381862	-5.17455895762252	2.2844996666444e-07	0.000832014778591891	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
507	OTU	A	ES	New.ReferenceOTU571	5.54568720665424	2.11174526692857	0.385077157697186	5.48395360440774	4.15923895867134e-08	0.00015147948287481	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
508	OTU	A	ES	New.ReferenceOTU11	91.3037047311737	2.52812565881044	0.280166474131455	9.02365519160666	1.81915918332764e-19	6.62537774567927e-16	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
509	OTU	A	ES	New.ReferenceOTU1203	13.9587868682574	-2.32045362813179	0.397018513262146	-5.84469880022855	5.0748565487363e-09	1.84826275504976e-05	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	DeNovo	unassigned	unassigned
510	OTU	A	ES	New.ReferenceOTU507	0.704250783155541	-5.11145562042063	1.02856742519625	-4.96949008417738	6.71292034259131e-07	0.00244484558877176	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
511	OTU	A	ES	New.ReferenceOTU501	30.5330419476406	-1.59011813093798	0.331580256488475	-4.79557542954384	1.62208516917392e-06	0.00590763418613143	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacterineae	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
512	OTU	A	ES	New.ReferenceOTU212	2.89894130987441	2.71682515145793	0.623759058132214	4.35556825353879	1.32722151735035e-05	0.0483374076618996	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
513	OTU	A	ES	New.ReferenceOTU1211	55.2657833073053	2.24679010566269	0.392219112080174	5.72840546638999	1.0137902112749e-08	3.69222394946318e-05	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
514	OTU	A	ES	New.ReferenceOTU379	20.687366158846	-5.93864918901778	0.855280415109314	-6.94351125561405	3.82472120303507e-12	1.39296346214537e-08	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
515	OTU	A	ES	New.ReferenceOTU524	4.2614629883669	-6.40330527246388	0.870291032723536	-7.35765971576776	1.87162409782017e-13	6.81645496426104e-10	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
516	OTU	A	ES	New.ReferenceOTU235	73.9094277026584	2.53443240064636	0.320315216825107	7.91230721339777	2.52661953220847e-15	9.20194833630323e-12	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
517	OTU	A	ES	New.ReferenceOTU754	13.3227411680374	2.35686675693459	0.349050665727452	6.75221962984277	1.45600241351516e-11	5.3027607900222e-08	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
518	OTU	A	ES	New.ReferenceOTU1167	1.26598780801178	3.00848869341355	0.646102919253964	4.65636139964723	3.21846772166161e-06	0.0117216594422916	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
519	OTU	A	ES	New.ReferenceOTU221	3.49824323756716	-4.02288753548605	0.688048765397651	-5.84680583382933	5.01101835707815e-09	1.82501288564786e-05	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	DeNovo	Microbial	Bacteroidetes
520	OTU	A	ES	New.ReferenceOTU1488	9.03016361972911	-6.68006112624717	1.22874647598062	-5.4364844634985	5.43420752300767e-08	0.000197913837987939	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	unclassified	DeNovo	Microbial	Proteobacteria.Betaproteobacteria
521	OTU	A	ES	New.ReferenceOTU51	6.46825254629151	2.83725537892694	0.42124192094836	6.73545351929673	1.6341940044065e-11	5.95173456404847e-08	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
522	OTU	A	ES	New.ReferenceOTU1446	56.7459518560431	-3.88473179830495	0.391256275545268	-9.92886770414367	3.1177569788063e-23	1.13548709168126e-19	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
523	OTU	A	ES	New.ReferenceOTU1447	2.78840700776526	-3.07695370877278	0.673929621707256	-4.56568996177669	4.97854124172903e-06	0.0181318472023771	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Gammaproteobacteria
524	OTU	A	ES	New.ReferenceOTU443	5.32890379166874	-5.70389954305927	1.18639686017131	-4.80775003251076	1.52638452955036e-06	0.0055590924566224	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	unclassified	DeNovo	Microbial	Proteobacteria.Betaproteobacteria
525	OTU	A	ES	New.ReferenceOTU116	3.32262360293778	-4.37256392943172	0.948540487808382	-4.60978101159878	4.03093341795676e-06	0.0146806595081985	Archaea	[Parvarchaeota]	[Parvarchaea]	YLA114	unclassified	unclassified	unclassified	DeNovo	Microbial	[Parvarchaeota]
526	OTU	A	ES	New.ReferenceOTU765	3.79353704496426	-2.57319743202924	0.590427867933969	-4.35819102007058	1.31141900604959e-05	0.0477618802003262	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	unclassified	unclassified	DeNovo	Microbial	Acidobacteria
